user_id,model,rank,movie_id,title,pred_rating
12812,Item-CF,4,560,Star Trek: Enterprise: Season 3,3.7768478393554688
12812,Item-CF,5,822,Star Trek: Enterprise: Season 1,3.8283531665802
12812,Item-CF,6,32,ABC Primetime: Mel Gibson's The Passion of the Christ,3.8104045391082764
12812,Item-CF,7,436,Girls Just Want to Have Fun,3.8302268981933594
12812,Item-CF,8,947,The Cincinnati Kid,3.816405773162842
12812,Item-CF,9,76,I Love Lucy: Season 2,3.9674782752990723
12812,Item-CF,10,943,Dave Chappelle: For What It's Worth,3.686933755874634
14690,SVD,1,886,Ray,4.38003828509532
14690,SVD,2,270,Sex and the City: Season 4,4.3413703401108465
14690,SVD,3,76,I Love Lucy: Season 2,4.310496979980952
14690,SVD,4,825,Bill Cosby: Himself,4.308251434968207
14690,SVD,5,345,Star Trek: Voyager: Season 5,4.28088983268097
14690,SVD,6,634,Christmas with The Simpsons,4.276214934119178
14690,SVD,7,837,All in the Family: Season 3,4.256242316219878
14690,SVD,8,579,The Autobiography of Miss Jane Pittman,4.197238768664434
14690,SVD,9,316,Futurama: Monster Robot Maniac Fun Collection,4.18102135032791
14690,SVD,10,371,The Trouble with Angels,4.1436246012037286
14690,Item-CF,1,183,IFilm: Deranged,3.7117698192596436
14690,Item-CF,2,574,Strangers When We Meet,3.728178024291992
14690,Item-CF,3,871,The Jewel in the Crown,3.717376232147217
14690,Item-CF,4,737,Great Pas de Deux,3.7050511837005615
14690,Item-CF,5,220,Winston Churchill: The Wilderness Years,3.751185655593872
14690,Item-CF,6,117,Silk Stockings,3.730708122253418
14690,Item-CF,7,115,Lord Peter Wimsey: Murder Must Advertise,3.724886655807495
14690,Item-CF,8,200,The Fall of the Roman Empire,3.7082793712615967
14690,Item-CF,9,518,The Prime of Miss Jean Brodie,3.70978045463562
14690,Item-CF,10,810,The Matchmaker,3.697129964828491
16272,SVD,1,825,Bill Cosby: Himself,3.974289499127971
16272,SVD,2,498,Glory: Bonus Material,3.899026012431926
16272,SVD,3,575,Highlander: Season 4,3.8900712889224525
16272,SVD,4,657,Highlander: Season 5,3.874016479414882
16272,SVD,5,345,Star Trek: Voyager: Season 5,3.784022971731963
16272,SVD,6,457,Kill Bill: Vol. 2,3.738696646900909
16272,SVD,7,908,Sense and Sensibility,3.7256367890090076
16272,SVD,8,113,Bruce Lee: A Warrior's Journey,3.7049917838624262
16272,SVD,9,822,Star Trek: Enterprise: Season 1,3.6571695755747613
16272,SVD,10,477,George Carlin: Personal Favorites,3.6354436689448133
16272,Item-CF,1,887,Monster-in-Law: Bonus Material,3.1952285766601562
16272,Item-CF,2,221,Voyage to the Planets and Beyond,3.1645545959472656
16272,Item-CF,3,345,Star Trek: Voyager: Season 5,3.4111459255218506
16272,Item-CF,4,753,Mary Poppins: Bonus Material,3.023832321166992
16272,Item-CF,5,560,Star Trek: Enterprise: Season 3,3.361044406890869
16272,Item-CF,6,822,Star Trek: Enterprise: Season 1,3.340094566345215
16272,Item-CF,7,663,La Femme Nikita: Season 3,3.3037173748016357
16272,Item-CF,8,903,Hamlet,2.9883151054382324
16272,Item-CF,9,40,Pitcher and the Pin-Up,3.116828441619873
16272,Item-CF,10,886,Ray,3.2176573276519775
16273,SVD,1,657,Highlander: Season 5,4.328800113616969
16273,SVD,2,886,Ray,4.274195254011929
16273,SVD,3,825,Bill Cosby: Himself,4.1384398158039755
16273,SVD,4,400,Rio Lobo,4.1233812509818675
16273,SVD,5,631,Unleashed,4.06652722127292
16273,SVD,6,851,Back to the Future Part III,3.996772489812734
16273,SVD,7,476,VeggieTales Classics: Where's God When I'm Scared?,3.990433789524979
16273,SVD,8,152,A Little Princess,3.990172901542107
16273,SVD,9,397,A Night in Casablanca,3.9867240275312477
16273,SVD,10,752,Star Trek: The Next Generation: Season 7,3.9829576240866347
16273,Item-CF,1,183,IFilm: Deranged,3.7830135822296143
16273,Item-CF,2,40,Pitcher and the Pin-Up,3.6001410484313965
16273,Item-CF,3,667,Gilligan's Island: Season 2,3.6618776321411133
16273,Item-CF,4,957,Lost in Space: Season 2: Vol. 1,3.653402805328369
16273,Item-CF,5,663,La Femme Nikita: Season 3,3.591275453567505
16273,Item-CF,6,98,The Battle of Algiers: Bonus Material,3.476966381072998
16273,Item-CF,7,805,Dark Shadows: Vol. 11,3.667393445968628
16273,Item-CF,8,267,Touched by an Angel: Season 1,3.64905047416687
16273,Item-CF,9,259,Animal,3.642244338989258
16273,Item-CF,10,916,Earth 2: The Complete Series,3.6018266677856445
17864,SVD,1,359,Absolutely Fabulous: Series 5,4.636853554818456
17864,SVD,2,908,Sense and Sensibility,4.512034686934809
17864,SVD,3,270,Sex and the City: Season 4,4.469346485487354
17864,SVD,4,634,Christmas with The Simpsons,4.46003493274516
17864,SVD,5,886,Ray,4.423595079247642
17864,SVD,6,825,Bill Cosby: Himself,4.362659975746446
17864,SVD,7,996,Yojimbo,4.3496905557045356
17864,SVD,8,907,Animal Crackers,4.333536896346085
17864,SVD,9,223,Chappelle's Show: Season 1,4.319315653883461
17864,SVD,10,457,Kill Bill: Vol. 2,4.313475676077013
17864,Item-CF,1,98,The Battle of Algiers: Bonus Material,3.599787712097168
17864,Item-CF,2,559,Rebecca: Bonus Material,3.791128158569336
17864,Item-CF,3,646,Matewan,3.793132781982422
17864,Item-CF,4,561,High and Low,3.729292154312134
17864,Item-CF,5,85,Elfen Lied,3.5932717323303223
17864,Item-CF,6,895,Dersu Uzala,3.74392032623291
17864,Item-CF,7,949,Henry Fool,3.7831685543060303
17864,Item-CF,8,770,A Perfect Candidate,3.7119603157043457
17864,Item-CF,9,518,The Prime of Miss Jean Brodie,3.814162492752075
17864,Item-CF,10,677,In the Mood for Love,3.762460470199585
19930,SVD,1,270,Sex and the City: Season 4,4.591209277967082
19930,SVD,2,752,Star Trek: The Next Generation: Season 7,4.2966332021417255
19930,SVD,3,886,Ray,4.194943832742931
19930,SVD,4,477,George Carlin: Personal Favorites,4.1665607670646505
19930,SVD,5,345,Star Trek: Voyager: Season 5,4.123913183655063
19930,SVD,6,463,The Twilight Zone: Vol. 12,4.09292027470585
19930,SVD,7,825,Bill Cosby: Himself,4.085540318403194
19930,SVD,8,191,X2: X-Men United,4.072713907610051
19930,SVD,9,952,My Favorite Wife,4.067215170072858
19930,SVD,10,432,Les Miserables in Concert,4.0538855460835475
19930,Item-CF,1,183,IFilm: Deranged,3.8163979053497314
19930,Item-CF,2,98,The Battle of Algiers: Bonus Material,3.5023958683013916
19930,Item-CF,3,518,The Prime of Miss Jean Brodie,3.56221342086792
19930,Item-CF,4,167,The Chorus,3.588582992553711
19930,Item-CF,5,56,Carandiru,3.5342557430267334
19930,Item-CF,6,211,The Agronomist,3.516761541366577
19930,Item-CF,7,641,Charly,3.559204578399658
19930,Item-CF,8,871,The Jewel in the Crown,3.565742015838623
19930,Item-CF,9,989,The Door in the Floor,3.5631814002990723
19930,Item-CF,10,646,Matewan,3.5423126220703125
21364,SVD,1,634,Christmas with The Simpsons,3.7649552474199224
21364,SVD,2,872,Seven Samurai,3.728248845827646
21364,SVD,3,501,Three Days of the Condor,3.7231908759663224
21364,SVD,4,764,Scarface: 20th Anniversary Edition: Bonus Material,3.7189174364285877
21364,SVD,5,631,Unleashed,3.7016051095752585
21364,SVD,6,886,Ray,3.6945667550639434
21364,SVD,7,952,My Favorite Wife,3.6866215986973248
21364,SVD,8,400,Rio Lobo,3.6848690994952653
21364,SVD,9,479,George Carlin: What Am I Doing in New Jersey?,3.6708811714542833
21364,SVD,10,908,Sense and Sensibility,3.660379185295596
21364,Item-CF,1,98,The Battle of Algiers: Bonus Material,3.2163352966308594
21364,Item-CF,2,183,IFilm: Deranged,3.1856658458709717
21364,Item-CF,3,117,Silk Stockings,3.2385716438293457
21364,Item-CF,4,871,The Jewel in the Crown,3.2398552894592285
21364,Item-CF,5,261,The Big Clock,3.237114906311035
21364,Item-CF,6,895,Dersu Uzala,3.180337905883789
21364,Item-CF,7,905,Remedy,3.1428897380828857
21364,Item-CF,8,559,Rebecca: Bonus Material,3.1945748329162598
21364,Item-CF,9,840,The Lady Eve,3.208570957183838
21364,Item-CF,10,646,Matewan,3.170166492462158
21823,SVD,1,825,Bill Cosby: Himself,4.540101245657846
21823,SVD,2,634,Christmas with The Simpsons,4.375180574186866
21823,SVD,3,165,Richard Pryor: Live on the Sunset Strip,4.353172909339023
21823,SVD,4,88,Record of Lodoss War: Chronicles of the Heroic Knight,4.319667656936506
21823,SVD,5,359,Absolutely Fabulous: Series 5,4.306544343898264
21823,SVD,6,577,The Twilight Zone: Vol. 36,4.301298748115063
21823,SVD,7,595,Monarch of the Glen: Series 2,4.286748179268629
21823,SVD,8,316,Futurama: Monster Robot Maniac Fun Collection,4.276840160595526
21823,SVD,9,463,The Twilight Zone: Vol. 12,4.226432393215219
21823,SVD,10,722,The Wire: Season 1,4.225852426737669
21823,Item-CF,1,183,IFilm: Deranged,3.934980869293213
21823,Item-CF,2,98,The Battle of Algiers: Bonus Material,3.5163919925689697
21823,Item-CF,3,85,Elfen Lied,3.545003652572632
21823,Item-CF,4,707,The Return,3.6622393131256104
21823,Item-CF,5,806,Eyes Without a Face,3.678461790084839
21823,Item-CF,6,405,Wings of Desire,3.6327614784240723
21823,Item-CF,7,560,Star Trek: Enterprise: Season 3,3.5730981826782227
21823,Item-CF,8,294,Oasis,3.7598018646240234
21823,Item-CF,9,325,Ghosts of Rwanda: Frontline,3.675670623779297
21823,Item-CF,10,374,The Little Girl Who Lives Down the Lane,3.6221108436584473
25049,SVD,1,825,Bill Cosby: Himself,3.8867966011770214
25049,SVD,2,634,Christmas with The Simpsons,3.305323519537331
25049,SVD,3,577,The Twilight Zone: Vol. 36,3.268165030120593
25049,SVD,4,953,Fahrenheit 451,3.260010620425745
25049,SVD,5,752,Star Trek: The Next Generation: Season 7,3.219380435380155
25049,SVD,6,504,The Twilight Zone: Vol. 27,3.2153852708204123
25049,SVD,7,479,George Carlin: What Am I Doing in New Jersey?,3.20985670321341
25049,SVD,8,463,The Twilight Zone: Vol. 12,3.209193913335576
25049,SVD,9,391,The Monkees: Season 2,3.1842233421862773
25049,SVD,10,175,Reservoir Dogs,3.176696635349382
25049,Item-CF,1,98,The Battle of Algiers: Bonus Material,2.7905828952789307
25049,Item-CF,2,82,The Frogmen,2.6602625846862793
25049,Item-CF,3,326,The Plainsman,2.595935106277466
25049,Item-CF,4,220,Winston Churchill: The Wilderness Years,2.6837830543518066
25049,Item-CF,5,716,The Bravados,2.601299285888672
25049,Item-CF,6,186,Panic in the Streets,2.587476968765259
25049,Item-CF,7,249,The Hunters,2.585406541824341
25049,Item-CF,8,892,The Bedford Incident,2.6087708473205566
25049,Item-CF,9,112,The Eye of Vichy,2.6649997234344482
25049,Item-CF,10,250,Cast a Giant Shadow,2.580899953842163
27061,SVD,1,1,Dinosaur Planet,5.0
27061,SVD,2,3,Character,5.0
27061,SVD,3,12,My Favorite Brunette,5.0
27061,SVD,4,25,Inspector Morse 31: Death Is Now My Neighbour,5.0
27061,SVD,5,28,Lilo and Stitch,5.0
27061,SVD,6,30,Something's Gotta Give,5.0
27061,SVD,7,32,ABC Primetime: Mel Gibson's The Passion of the Christ,5.0
27061,SVD,8,33,Aqua Teen Hunger Force: Vol. 1,5.0
27061,SVD,9,44,Spitfire Grill,5.0
27061,SVD,10,46,Rudolph the Red-Nosed Reindeer,5.0
27061,Item-CF,1,183,IFilm: Deranged,5.0
27061,Item-CF,2,244,Stellvia,5.0
27061,Item-CF,3,496,Primus: Hallucino-Genetics Live 2004,5.000000476837158
27061,Item-CF,4,221,Voyage to the Planets and Beyond,4.987419605255127
27061,Item-CF,5,887,Monster-in-Law: Bonus Material,4.984328269958496
27061,Item-CF,6,617,UFC: Ultimate Fighting Championship: Ultimate Knockouts 3,4.984731197357178
27061,Item-CF,7,325,Ghosts of Rwanda: Frontline,5.0
27061,Item-CF,8,724,Yu Yu Hakusho,5.0
27061,Item-CF,9,861,Rush: Rush in Rio,5.000000476837158
27061,Item-CF,10,913,913,5.0
30245,SVD,1,886,Ray,4.641137120362455
30245,SVD,2,46,Rudolph the Red-Nosed Reindeer,4.526791897672645
30245,SVD,3,631,Unleashed,4.369069764808993
30245,SVD,4,575,Highlander: Season 4,4.320361622882727
30245,SVD,5,270,Sex and the City: Season 4,4.305722273765243
30245,SVD,6,28,Lilo and Stitch,4.2684209169401415
30245,SVD,7,535,The Alamo,4.266688620523273
30245,SVD,8,504,The Twilight Zone: Vol. 27,4.262500559715324
30245,SVD,9,152,A Little Princess,4.255569793235443
30245,SVD,10,350,350,4.249826566980057
30245,Item-CF,1,834,834,3.890054702758789
30245,Item-CF,2,888,Discovering Australia,3.8101794719696045
30245,Item-CF,3,207,Denise Austin: Ultimate Fat Burner,3.759361505508423
30245,Item-CF,4,687,Peter Jennings Reports: The Kennedy Assassination: Beyond Conspiracy,3.775066375732422
30245,Item-CF,5,757,Sherlock Hound,3.738257884979248
30245,Item-CF,6,792,Unsolved History: Salem Witch Trials,3.6924140453338623
30245,Item-CF,7,96,Inside the Space Station,3.730168581008911
30245,Item-CF,8,976,Tom and Jerry: Paws for a Holiday,3.7110610008239746
30245,Item-CF,9,515,Avia Vampire Hunter,3.66593074798584
30245,Item-CF,10,355,Sinful Nuns of St. Valentine,3.739238739013672
30288,SVD,1,872,Seven Samurai,4.124443766922661
30288,SVD,2,345,Star Trek: Voyager: Season 5,4.065790744593431
30288,SVD,3,138,Star Trek: Voyager: Season 1,4.043666381632831
30288,SVD,4,825,Bill Cosby: Himself,3.9476887906016254
30288,SVD,5,996,Yojimbo,3.9227184026816713
30288,SVD,6,76,I Love Lucy: Season 2,3.8983062393353682
30288,SVD,7,463,The Twilight Zone: Vol. 12,3.836997620337722
30288,SVD,8,907,Animal Crackers,3.740866067470508
30288,SVD,9,960,The Unforgiven,3.7402748251094975
30288,SVD,10,400,Rio Lobo,3.724567185130371
30288,Item-CF,1,98,The Battle of Algiers: Bonus Material,3.1049556732177734
30288,Item-CF,2,804,Sherlock Holmes: The Scarlet Claw,3.0128276348114014
30288,Item-CF,3,261,The Big Clock,3.0040745735168457
30288,Item-CF,4,518,The Prime of Miss Jean Brodie,2.9485666751861572
30288,Item-CF,5,777,Sherlock Holmes and the Spider Woman,2.963683605194092
30288,Item-CF,6,395,Captain Blood,3.0193231105804443
30288,Item-CF,7,641,Charly,2.965770959854126
30288,Item-CF,8,601,The Smiths: The Complete Picture,2.928229808807373
30288,Item-CF,9,892,The Bedford Incident,2.9364774227142334
30288,Item-CF,10,871,The Jewel in the Crown,2.9432339668273926
32885,SVD,1,504,The Twilight Zone: Vol. 27,4.544049967793586
32885,SVD,2,577,The Twilight Zone: Vol. 36,4.436308493118379
32885,SVD,3,463,The Twilight Zone: Vol. 12,4.430066737732607
32885,SVD,4,223,Chappelle's Show: Season 1,4.3960799667550985
32885,SVD,5,33,Aqua Teen Hunger Force: Vol. 1,4.275891355297661
32885,SVD,6,359,Absolutely Fabulous: Series 5,4.16972186310294
32885,SVD,7,752,Star Trek: The Next Generation: Season 7,4.092454755772878
32885,SVD,8,907,Animal Crackers,4.082874623759361
32885,SVD,9,634,Christmas with The Simpsons,4.08146307858201
32885,SVD,10,477,George Carlin: Personal Favorites,4.016846488603677
32885,Item-CF,1,183,IFilm: Deranged,3.512421131134033
32885,Item-CF,2,98,The Battle of Algiers: Bonus Material,3.3335423469543457
32885,Item-CF,3,395,Captain Blood,3.4151742458343506
32885,Item-CF,4,253,A Night at the Opera,3.4004220962524414
32885,Item-CF,5,85,Elfen Lied,3.260880708694458
32885,Item-CF,6,518,The Prime of Miss Jean Brodie,3.3866753578186035
32885,Item-CF,7,871,The Jewel in the Crown,3.378948926925659
32885,Item-CF,8,907,Animal Crackers,3.4117655754089355
32885,Item-CF,9,807,The Mouse That Roared,3.4234323501586914
32885,Item-CF,10,40,Pitcher and the Pin-Up,3.2764816284179688
32902,SVD,1,270,Sex and the City: Season 4,4.550310948366192
32902,SVD,2,634,Christmas with The Simpsons,4.482732796524187
32902,SVD,3,798,Jaws,4.214801795463803
32902,SVD,4,316,Futurama: Monster Robot Maniac Fun Collection,4.153907190790921
32902,SVD,5,479,George Carlin: What Am I Doing in New Jersey?,4.13313103158749
32902,SVD,6,907,Animal Crackers,4.117751479335193
32902,SVD,7,908,Sense and Sensibility,4.115280541937449
32902,SVD,8,253,A Night at the Opera,4.079067319150916
32902,SVD,9,241,North by Northwest,4.054622319085015
32902,SVD,10,46,Rudolph the Red-Nosed Reindeer,4.038903682424122
32902,Item-CF,1,183,IFilm: Deranged,3.844832181930542
32902,Item-CF,2,903,Hamlet,3.326709747314453
32902,Item-CF,3,895,Dersu Uzala,3.521014928817749
32902,Item-CF,4,405,Wings of Desire,3.531383514404297
32902,Item-CF,5,561,High and Low,3.553177833557129
32902,Item-CF,6,416,Elephant,3.512355327606201
32902,Item-CF,7,996,Yojimbo,3.537447690963745
32902,Item-CF,8,677,In the Mood for Love,3.5421135425567627
32902,Item-CF,9,707,The Return,3.5107686519622803
32902,Item-CF,10,52,The Weather Underground,3.5601534843444824
35036,SVD,1,223,Chappelle's Show: Season 1,4.348138933857616
35036,SVD,2,886,Ray,4.283357579374814
35036,SVD,3,634,Christmas with The Simpsons,4.235851024114586
35036,SVD,4,504,The Twilight Zone: Vol. 27,4.227304803005312
35036,SVD,5,479,George Carlin: What Am I Doing in New Jersey?,4.210440077894934
35036,SVD,6,577,The Twilight Zone: Vol. 36,4.096446732490362
35036,SVD,7,752,Star Trek: The Next Generation: Season 7,3.993616507120668
35036,SVD,8,316,Futurama: Monster Robot Maniac Fun Collection,3.966940288464526
35036,SVD,9,28,Lilo and Stitch,3.931577552888712
35036,SVD,10,668,Saturday Night Live: The Best of Will Ferrell 2,3.90933890973777
35036,Item-CF,1,98,The Battle of Algiers: Bonus Material,3.3136467933654785
35036,Item-CF,2,887,Monster-in-Law: Bonus Material,3.303926706314087
35036,Item-CF,3,943,Dave Chappelle: For What It's Worth,3.322779893875122
35036,Item-CF,4,947,The Cincinnati Kid,3.3458027839660645
35036,Item-CF,5,753,Mary Poppins: Bonus Material,3.2895619869232178
35036,Item-CF,6,395,Captain Blood,3.3396172523498535
35036,Item-CF,7,560,Star Trek: Enterprise: Season 3,3.2917277812957764
35036,Item-CF,8,316,Futurama: Monster Robot Maniac Fun Collection,3.3339931964874268
35036,Item-CF,9,253,A Night at the Opera,3.3095500469207764
35036,Item-CF,10,221,Voyage to the Planets and Beyond,3.280093193054199
38879,SVD,1,886,Ray,4.240470253238468
38879,SVD,2,223,Chappelle's Show: Season 1,4.233767882126646
38879,SVD,3,32,ABC Primetime: Mel Gibson's The Passion of the Christ,4.190785118740553
38879,SVD,4,345,Star Trek: Voyager: Season 5,4.102322487952031
38879,SVD,5,316,Futurama: Monster Robot Maniac Fun Collection,4.010481748612794
38879,SVD,6,468,The Matrix: Revolutions,4.005393615223917
38879,SVD,7,197,Taking Lives,3.9088234153688166
38879,SVD,8,825,Bill Cosby: Himself,3.9052361146082193
38879,SVD,9,270,Sex and the City: Season 4,3.899706475100052
38879,SVD,10,138,Star Trek: Voyager: Season 1,3.893761588706399
38879,Item-CF,1,905,Remedy,3.5115444660186768
38879,Item-CF,2,970,Yesterday Once More,3.4128339290618896
38879,Item-CF,3,913,913,3.4078407287597656
38879,Item-CF,4,614,Bad Boy Bubby,3.357862949371338
38879,Item-CF,5,102,Notre Musique,3.3281490802764893
38879,Item-CF,6,221,Voyage to the Planets and Beyond,3.370753765106201
38879,Item-CF,7,266,Saudade Do Futuro,3.326319456100464
38879,Item-CF,8,193,Marilyn Manson: Fear of a Satanic Planet,3.2836499214172363
38879,Item-CF,9,735,Hillary & Tenzing: Climbing to the Roof of World,3.4195473194122314
38879,Item-CF,10,687,Peter Jennings Reports: The Kennedy Assassination: Beyond Conspiracy,3.332697868347168
39242,SVD,1,886,Ray,4.017078680533616
39242,SVD,2,270,Sex and the City: Season 4,3.801364905089282
39242,SVD,3,463,The Twilight Zone: Vol. 12,3.784783519996826
39242,SVD,4,634,Christmas with The Simpsons,3.6905709603305556
39242,SVD,5,631,Unleashed,3.6652498182789093
39242,SVD,6,223,Chappelle's Show: Season 1,3.6565614835588143
39242,SVD,7,722,The Wire: Season 1,3.62823552798291
39242,SVD,8,504,The Twilight Zone: Vol. 27,3.6233013326115597
39242,SVD,9,577,The Twilight Zone: Vol. 36,3.6105022297609555
39242,SVD,10,907,Animal Crackers,3.6030665468494814
39242,Item-CF,1,518,The Prime of Miss Jean Brodie,3.231579542160034
39242,Item-CF,2,646,Matewan,3.219959020614624
39242,Item-CF,3,895,Dersu Uzala,3.2220587730407715
39242,Item-CF,4,156,Husbands and Wives,3.2126986980438232
39242,Item-CF,5,734,Indochine,3.2042341232299805
39242,Item-CF,6,471,City Lights,3.2479066848754883
39242,Item-CF,7,677,In the Mood for Love,3.2277557849884033
39242,Item-CF,8,900,Eat Drink Man Woman,3.213763475418091
39242,Item-CF,9,253,A Night at the Opera,3.2346904277801514
39242,Item-CF,10,97,Mostly Martha,3.198469638824463
39297,SVD,1,223,Chappelle's Show: Season 1,4.339219163357662
39297,SVD,2,764,Scarface: 20th Anniversary Edition: Bonus Material,4.333759429411687
39297,SVD,3,417,Transformers: Season 3: Part 1,4.1449721417243195
39297,SVD,4,789,Boyz N the Hood,4.112332983098057
39297,SVD,5,825,Bill Cosby: Himself,4.074304403553455
39297,SVD,6,316,Futurama: Monster Robot Maniac Fun Collection,4.050976042993942
39297,SVD,7,165,Richard Pryor: Live on the Sunset Strip,4.0354654162820704
39297,SVD,8,457,Kill Bill: Vol. 2,4.03088831168107
39297,SVD,9,215,That '70s Show: Season 1,4.010456942657193
39297,SVD,10,872,Seven Samurai,3.9960740959676286
39297,Item-CF,1,903,Hamlet,3.5919041633605957
39297,Item-CF,2,943,Dave Chappelle: For What It's Worth,3.573286294937134
39297,Item-CF,3,559,Rebecca: Bonus Material,3.6440954208374023
39297,Item-CF,4,642,Mystery Science Theater 3000: The Hellcats,3.7280571460723877
39297,Item-CF,5,342,Noir,3.6462137699127197
39297,Item-CF,6,996,Yojimbo,3.6159746646881104
39297,Item-CF,7,223,Chappelle's Show: Season 1,3.695101261138916
39297,Item-CF,8,242,Neon Genesis Evangelion: The End of Evangelion,3.726944923400879
39297,Item-CF,9,405,Wings of Desire,3.575226068496704
39297,Item-CF,10,6,Sick,3.5913519859313965
39375,SVD,1,825,Bill Cosby: Himself,4.411300268587584
39375,SVD,2,872,Seven Samurai,4.361910599370659
39375,SVD,3,361,The Phantom of the Opera: Special Edition,4.355710489506065
39375,SVD,4,634,Christmas with The Simpsons,4.338060876475667
39375,SVD,5,316,Futurama: Monster Robot Maniac Fun Collection,4.326466664647926
39375,SVD,6,253,A Night at the Opera,4.316631772987425
39375,SVD,7,764,Scarface: 20th Anniversary Edition: Bonus Material,4.310809253941698
39375,SVD,8,631,Unleashed,4.302671185700661
39375,SVD,9,907,Animal Crackers,4.288687396986472
39375,SVD,10,575,Highlander: Season 4,4.268656859273722
39375,Item-CF,1,183,IFilm: Deranged,4.35882568359375
39375,Item-CF,2,874,Elvis Costello & the Imposters: Live in Memphis,3.9904065132141113
39375,Item-CF,3,903,Hamlet,3.8836283683776855
39375,Item-CF,4,98,The Battle of Algiers: Bonus Material,3.8727684020996094
39375,Item-CF,5,943,Dave Chappelle: For What It's Worth,3.840916872024536
39375,Item-CF,6,861,Rush: Rush in Rio,3.833505153656006
39375,Item-CF,7,85,Elfen Lied,3.74155855178833
39375,Item-CF,8,506,Blank Generation / Dancin' Barefoot,3.770235300064087
39375,Item-CF,9,424,Happiness,3.751340627670288
39375,Item-CF,10,949,Henry Fool,3.810251474380493
40563,SVD,1,329,Dogma,4.368490523420288
40563,SVD,2,199,The Deer Hunter,4.339468859182583
40563,SVD,3,872,Seven Samurai,4.314967571382134
40563,SVD,4,634,Christmas with The Simpsons,4.298524707824238
40563,SVD,5,316,Futurama: Monster Robot Maniac Fun Collection,4.1893003090396395
40563,SVD,6,479,George Carlin: What Am I Doing in New Jersey?,4.177057717552238
40563,SVD,7,764,Scarface: 20th Anniversary Edition: Bonus Material,4.152609243693592
40563,SVD,8,312,High Fidelity,4.127863454355349
40563,SVD,9,673,Fight Club: Bonus Material,4.089142174649113
40563,SVD,10,395,Captain Blood,4.080502826991249
40563,Item-CF,1,903,Hamlet,3.977231740951538
40563,Item-CF,2,673,Fight Club: Bonus Material,3.987067937850952
40563,Item-CF,3,107,Magnolia: Bonus Material,3.9618470668792725
40563,Item-CF,4,887,Monster-in-Law: Bonus Material,3.8471839427948
40563,Item-CF,5,46,Rudolph the Red-Nosed Reindeer,3.9402740001678467
40563,Item-CF,6,498,Glory: Bonus Material,3.9512503147125244
40563,Item-CF,7,524,Mumford,3.961984634399414
40563,Item-CF,8,312,High Fidelity,3.9775924682617188
40563,Item-CF,9,459,Basquiat,3.949629068374634
40563,Item-CF,10,919,Comedian,3.99847149848938
42487,SVD,1,479,George Carlin: What Am I Doing in New Jersey?,5.0
42487,SVD,2,477,George Carlin: Personal Favorites,4.91919928888438
42487,SVD,3,872,Seven Samurai,4.791746257275199
42487,SVD,4,241,North by Northwest,4.73598702993694
42487,SVD,5,634,Christmas with The Simpsons,4.732669872722447
42487,SVD,6,421,Agatha Christie's Poirot: Sad Cypress,4.717730589508711
42487,SVD,7,673,Fight Club: Bonus Material,4.680981269893129
42487,SVD,8,316,Futurama: Monster Robot Maniac Fun Collection,4.6807768891959345
42487,SVD,9,996,Yojimbo,4.673523150571566
42487,SVD,10,223,Chappelle's Show: Season 1,4.613074076832038
42487,Item-CF,1,183,IFilm: Deranged,4.544743061065674
42487,Item-CF,2,618,Totally F***ed Up,4.319533348083496
42487,Item-CF,3,614,Bad Boy Bubby,4.212885856628418
42487,Item-CF,4,943,Dave Chappelle: For What It's Worth,4.257402420043945
42487,Item-CF,5,292,Saturday Night Live: The Best of Gilda Radner,4.333648204803467
42487,Item-CF,6,419,George Lopez: Why You Crying?,4.258262634277344
42487,Item-CF,7,2,Isle of Man TT 2004 Review,4.220154285430908
42487,Item-CF,8,616,SCTV Network 90: Vol. 4,4.207786560058594
42487,Item-CF,9,102,Notre Musique,4.2036051750183105
42487,Item-CF,10,93,They Came Back,4.236661434173584
43177,SVD,1,359,Absolutely Fabulous: Series 5,3.463264071199247
43177,SVD,2,825,Bill Cosby: Himself,3.4211279989918504
43177,SVD,3,752,Star Trek: The Next Generation: Season 7,3.4129812975867426
43177,SVD,4,223,Chappelle's Show: Season 1,3.3843329141090877
43177,SVD,5,457,Kill Bill: Vol. 2,3.37244263963475
43177,SVD,6,634,Christmas with The Simpsons,3.343133331222591
43177,SVD,7,907,Animal Crackers,3.2903667630767712
43177,SVD,8,872,Seven Samurai,3.279620196006624
43177,SVD,9,722,The Wire: Season 1,3.2405942911330854
43177,SVD,10,479,George Carlin: What Am I Doing in New Jersey?,3.2382390811652635
43177,Item-CF,1,518,The Prime of Miss Jean Brodie,2.8478987216949463
43177,Item-CF,2,646,Matewan,2.7956457138061523
43177,Item-CF,3,840,The Lady Eve,2.8483142852783203
43177,Item-CF,4,240,Woman of the Year,2.8410122394561768
43177,Item-CF,5,774,Foyle's War: Set 2,2.8341872692108154
43177,Item-CF,6,471,City Lights,2.840973138809204
43177,Item-CF,7,253,A Night at the Opera,2.8416874408721924
43177,Item-CF,8,405,Wings of Desire,2.79868745803833
43177,Item-CF,9,871,The Jewel in the Crown,2.8104214668273926
43177,Item-CF,10,395,Captain Blood,2.761698007583618
43530,SVD,1,463,The Twilight Zone: Vol. 12,4.286118611219566
43530,SVD,2,241,North by Northwest,4.282815652532491
43530,SVD,3,886,Ray,4.2367685750641035
